DATE,Precipitation,Temperature,Relative Humidity,PM25,O3
9/17/2020 3:00,0,22.1,84.5,28.9,4
9/17/2020 4:00,0,22.8,80.7,27.5,4
9/17/2020 5:00,0,24.1,74.9,25.5,4
9/17/2020 6:00,0,25.5,70.9,21.3,6
9/17/2020 7:00,0,25.5,69.6,23.6,7
9/17/2020 8:00,0,25,70.9,24.3,12
9/17/2020 9:00,0,25.1,72.3,26.6,14
9/17/2020 10:00,0,25.1,72.5,26.8,20
9/17/2020 11:00,0,24.9,73.9,26.9,23
9/17/2020 12:00,0,24.3,74.6,28.7,30
9/17/2020 13:00,0,23.3,79.5,27.8,32
9/17/2020 14:00,0,23,81.8,26.6,33
9/17/2020 15:00,0,22.7,84.4,27.6,36
9/17/2020 16:00,0,22.5,86.3,27.7,31
9/17/2020 17:00,0,22.1,88.3,28.7,28
9/17/2020 18:00,0,22.2,88.6,29,25
9/17/2020 19:00,0,21.9,90.9,31.5,25
9/17/2020 20:00,0,21.8,90.8,35.1,21
9/17/2020 21:00,0,21.6,91.5,35,22
9/17/2020 22:00,0,21.5,90.8,35,19
9/17/2020 23:00,0,21.3,90.2,35.8,18
9/18/2020 0:00,0,21.1,89.6,32.4,17
9/18/2020 1:00,0.6,21.1,90.7,31.1,15
9/18/2020 2:00,1.8,20.9,94.9,31.7,13
9/18/2020 3:00,0.2,21.3,93,23,16
9/18/2020 4:00,0.2,21.8,90.4,19,17
9/18/2020 5:00,0,22.6,88.2,18,18
9/18/2020 6:00,0,23.7,81.9,17,20
9/18/2020 7:00,0,23.2,84.4,16.5,22
9/18/2020 8:00,0.8,21.4,92.3,17.7,23
9/18/2020 9:00,0,23.2,84.4,17.8,22
9/18/2020 10:00,0,24.5,79.7,20.4,22
9/18/2020 11:00,0,23.7,81.9,19.7,24
9/18/2020 12:00,0,22.5,83.1,22.8,27
9/18/2020 13:00,0,22.1,84.4,21.4,26
9/18/2020 14:00,0,21.9,87.8,22.4,28
9/18/2020 15:00,0,21.8,88.9,19.7,29
9/18/2020 16:00,0,21.7,90,19.5,30
9/18/2020 17:00,0,21.4,89.7,19.7,33
9/18/2020 18:00,0.4,21.2,93.2,19,31
9/18/2020 19:00,0.8,20.9,95.6,18.6,25
9/18/2020 20:00,1,20.7,96.5,19.1,21
9/18/2020 21:00,0.2,20.5,97,19.8,18
9/18/2020 22:00,0.2,20.5,97.6,19.5,16
9/18/2020 23:00,0,20.5,96.6,20.4,10
9/19/2020 0:00,0,20.5,96.4,24.3,11
9/19/2020 1:00,0,20.9,96,22.8,12
9/19/2020 2:00,0,21.7,91.7,22,12
9/19/2020 3:00,0,23.2,84.3,22.4,9
9/19/2020 4:00,0,24.5,79,20.7,12
9/19/2020 5:00,0,25.5,74,19.1,12
9/19/2020 6:00,0,26.4,70.3,19,8
9/19/2020 7:00,0,28.2,64.5,20.6,8
9/19/2020 8:00,0,28.3,63.3,22.4,11
9/19/2020 9:00,0,26.8,68.7,29.4,13
9/19/2020 10:00,0,26.7,70.7,32.2,19
9/19/2020 11:00,0,25.4,74.3,30.6,27
9/19/2020 12:00,0,24.2,79,25.8,33
9/19/2020 13:00,0,23.4,81.1,20.9,32
9/19/2020 14:00,0,22.6,87.3,20.4,34
9/19/2020 15:00,0,22.2,89.5,16.2,35
9/19/2020 16:00,0,21.8,90.7,16.1,32
9/19/2020 17:00,0,21.5,93.9,16,31
9/19/2020 18:00,0,21,93.3,15.5,27
9/19/2020 19:00,0,20.6,95.2,19.2,22
9/19/2020 20:00,0,20.7,94.7,20.1,17
9/19/2020 21:00,0,20.8,94.3,27.5,13
9/19/2020 22:00,0,20.6,93.5,24.2,11
9/19/2020 23:00,0,20.3,94.7,27.1,6
9/20/2020 0:00,0,20.4,96.3,23.5,6
9/20/2020 1:00,0,21.5,93,27.7,4
9/20/2020 2:00,0,23,86.8,24.3,5
9/20/2020 3:00,0,25.8,76.2,25.1,4
9/20/2020 4:00,0,26.8,70.3,28.1,1
9/20/2020 5:00,0,28,61.6,29,0
9/20/2020 6:00,0,28.4,62.6,27.9,0
9/20/2020 7:00,0,28,61.2,27.1,5
9/20/2020 8:00,0,28.7,57.5,28.3,8
9/20/2020 9:00,0,29.1,60,34.7,13
9/20/2020 10:00,0,28.4,60.6,35.3,19
9/20/2020 11:00,0,26.5,68.1,35.6,27
9/20/2020 12:00,0,25.2,74.4,34.8,34
9/20/2020 13:00,0,24.6,78.3,27.4,33
9/20/2020 14:00,0,23.4,80.8,17.7,31
9/20/2020 15:00,0,22.6,81.8,11.8,33
9/20/2020 16:00,0,22.3,84.6,15.4,34
9/20/2020 17:00,0,21.9,87.6,15.7,32
9/20/2020 18:00,0,21.9,87.1,15.3,27
9/20/2020 19:00,0,21.6,89.2,16.6,23
9/20/2020 20:00,0,21.4,89.9,22.8,18
9/20/2020 21:00,0,21.2,91.6,25.4,14
9/20/2020 22:00,0,21.1,92.7,22.2,10
9/20/2020 23:00,0,21.2,92.9,22.1,6
9/21/2020 0:00,0,21.3,93.2,24.5,3
9/21/2020 1:00,0,21.9,89.7,23.7,3
9/21/2020 2:00,0,23.4,83.7,21.3,4
9/21/2020 3:00,0,24.5,79.5,15.6,6
9/21/2020 4:00,0,26.6,71.5,14.3,2
9/21/2020 5:00,0,28.4,64,17.6,0
9/21/2020 6:00,0,27.8,65.7,14.8,1
9/21/2020 7:00,0,26.5,68.5,15.9,8
9/21/2020 8:00,2.8,24.6,73.6,19.9,10
9/21/2020 9:00,12.2,20.4,96.3,19.9,12
9/21/2020 10:00,0,20.5,92.7,19.9,14
9/21/2020 11:00,0,20.7,92.5,18.2,18
9/21/2020 12:00,0.2,20.5,93.1,18.6,22
9/21/2020 13:00,0,20.6,93.4,14.7,25
9/21/2020 14:00,0,20.3,95,10.7,28
9/21/2020 15:00,0,20.3,93.8,10.3,23
9/21/2020 16:00,0,20,95.7,9.6,14
9/21/2020 17:00,0,20.2,95.3,11.8,8
9/21/2020 18:00,0,20.2,95.3,14.9,6
9/21/2020 19:00,0,20.2,94.5,15.9,0
9/21/2020 20:00,0,20.3,94.9,17.9,1
9/21/2020 21:00,0,20.3,94.9,18.4,2
9/21/2020 22:00,0,20.4,92.9,20.7,2
9/21/2020 23:00,0,20.3,93.7,24.3,0
9/22/2020 0:00,0,20.3,94.2,21.6,0
9/22/2020 1:00,0,21.2,91.4,19.3,0
9/22/2020 2:00,0,22.5,85.4,18.6,3
9/22/2020 3:00,0,23.5,79.5,13.3,5
9/22/2020 4:00,0,24.7,76.5,14.1,4
9/22/2020 5:00,0,25.6,72.7,14,1
9/22/2020 6:00,0.2,25.6,72.5,13.5,2
9/22/2020 7:00,2.4,23.3,84.1,16.2,3
9/22/2020 8:00,2,22.6,91,19.1,7
9/22/2020 9:00,5,22,93.6,22,13
9/22/2020 10:00,1.6,22,92.5,25.5,15
9/22/2020 11:00,0,22.1,92.1,24.7,24
9/22/2020 12:00,4.4,20.9,95.5,27.8,28
9/22/2020 13:00,2.6,20.4,96.7,22.9,29
9/22/2020 14:00,0.8,20.5,97.5,17.9,22
9/22/2020 15:00,0,20.6,97.4,13.4,23
9/22/2020 16:00,0,20.6,97.3,12.7,20
9/22/2020 17:00,0.4,20.6,97.3,14.3,15
9/22/2020 18:00,4,20.5,95.5,16.1,7
9/22/2020 19:00,3.8,20,95.2,15,4
9/22/2020 20:00,1.2,20,96.1,14,2
9/22/2020 21:00,0.2,20.3,92.1,15,2
9/22/2020 22:00,4.6,19.8,93.3,13.5,0
9/22/2020 23:00,1.8,19.4,95.1,11.7,0
9/23/2020 0:00,1.2,20,91.9,9.8,0
9/23/2020 1:00,0.8,20.2,92.3,7.9,1
9/23/2020 2:00,1.8,20.3,94.7,4.9,1
9/23/2020 3:00,0,21.9,87.5,2.4,2
9/23/2020 4:00,0.2,21.9,86.5,2.7,3
9/23/2020 5:00,0.8,21.7,89.8,3.8,8
9/23/2020 6:00,0,22.6,82.9,2.9,9
9/23/2020 7:00,2.2,21.6,87.1,2.4,11
9/23/2020 8:00,4.4,20.5,92.3,3.2,13
9/23/2020 9:00,6.8,20,93.8,7.1,14
9/23/2020 10:00,9,19.7,92.5,8,13
9/23/2020 11:00,7.6,19,94.7,8.5,10
9/23/2020 12:00,2.8,18.9,94.8,6.7,10
9/23/2020 13:00,0.8,19,94.6,6.3,9
9/23/2020 14:00,0,19,95.5,8.1,10
9/23/2020 15:00,0.4,19.1,95.7,7.5,11
9/23/2020 16:00,2,19.1,95.2,5.7,8
9/23/2020 17:00,2,19.1,95,4.3,7
9/23/2020 18:00,2.2,19.1,94.3,4.1,7
9/23/2020 19:00,1.2,19.1,94.2,5.6,7
9/23/2020 20:00,1.6,19,94.9,7.8,9
9/23/2020 21:00,1.4,18.9,93.9,9.9,7
9/23/2020 22:00,2.2,18.5,96,11.4,6
9/23/2020 23:00,2.2,18.6,96.8,10.2,5
9/24/2020 0:00,4.8,18.3,95.9,8.6,4
9/24/2020 1:00,4.8,18.3,95.4,7.3,5
9/24/2020 2:00,1.2,18.8,94.3,4.6,6
9/24/2020 3:00,0.2,19.6,91.9,1.8,5
9/24/2020 4:00,0.8,20.3,89.5,0.9,7
9/24/2020 5:00,2.4,20.3,93.1,1.4,8
9/24/2020 6:00,0.6,21,90.4,1.7,7
9/24/2020 7:00,1.4,20.8,89.9,1.8,7
9/24/2020 8:00,2.8,19.9,93.1,3.4,9
9/24/2020 9:00,5.6,19.5,96.2,5.7,11
9/24/2020 10:00,2.6,19.5,94.8,8.3,11
9/24/2020 11:00,0.6,19.7,93.1,13.1,11
9/24/2020 12:00,1,19.6,93.5,15.5,9
9/24/2020 13:00,2,18.9,96.2,12.2,10
9/24/2020 14:00,1,18.8,96.8,11.1,9
9/24/2020 15:00,1.2,18.8,96.6,8.5,8
9/24/2020 16:00,3.2,18.6,97.4,12.2,7
9/24/2020 17:00,1.4,18.7,94.7,10.6,7
9/24/2020 18:00,1.2,18.8,94.9,16.3,4
9/24/2020 19:00,0.8,18.6,95.4,16.6,3
9/24/2020 20:00,2,18.5,94.8,13.8,3
9/24/2020 21:00,0.2,18.7,93.1,15.4,2
9/24/2020 22:00,0,18.8,91.5,13.2,2
9/24/2020 23:00,0,18.6,91.6,11.1,4
9/25/2020 0:00,0,18.5,93.9,8,6
9/25/2020 1:00,0,19,93,5.5,4
9/25/2020 2:00,0,19.7,90.6,5.2,4
9/25/2020 3:00,0,22.1,81.4,4.1,7
9/25/2020 4:00,0,23.9,73.7,2,9
9/25/2020 5:00,0,25,69.6,1.5,9
9/25/2020 6:00,0,26,65.3,1.7,7
9/25/2020 7:00,0,26.6,61.5,5.3,8
9/25/2020 8:00,0,26.3,65.8,8.1,8
9/25/2020 9:00,0,26.6,63.8,14,11
9/25/2020 10:00,0,26.3,65,14.5,17
9/25/2020 11:00,0,24.4,69.5,14.7,25
9/25/2020 12:00,0,23,76.9,8.3,14
9/25/2020 13:00,0,22.2,82.3,6.6,20
9/25/2020 14:00,0,21.7,84.7,5.3,20
9/25/2020 15:00,0,21.6,86.2,4.6,20
9/25/2020 16:00,0,21.4,86.1,3.3,18
9/25/2020 17:00,0.8,20.7,90.7,3.6,18
9/25/2020 18:00,1,19.7,94.3,4.8,17
9/25/2020 19:00,0.8,19.3,94.9,5.4,15
9/25/2020 20:00,0,19.3,94.8,6.7,14
9/25/2020 21:00,0,19.3,95.9,7.8,13
9/25/2020 22:00,0.2,19.2,95.5,6.9,12
9/25/2020 23:00,0,19.1,96.2,9.9,9
9/26/2020 0:00,0,19.1,95.1,8.9,12
9/26/2020 1:00,0,19.5,94,5.4,13
9/26/2020 2:00,0,20.6,89.1,2.2,13
9/26/2020 3:00,0,22.2,80.6,2.6,11
9/26/2020 4:00,0,23.9,72.8,1.8,7
9/26/2020 5:00,0,25.4,67.4,1.9,7
9/26/2020 6:00,0,26.6,62.6,2.4,8
9/26/2020 7:00,0,25.9,64.6,5.2,8
9/26/2020 8:00,0,25.7,65.2,8.1,12
9/26/2020 9:00,0,24.9,69.8,13,15
9/26/2020 10:00,0,24.1,72.7,13.5,19
9/26/2020 11:00,0,24,72.3,12.7,21
9/26/2020 12:00,0,22.7,79.3,14.8,29
9/26/2020 13:00,0,22,81.5,9.4,24
9/26/2020 14:00,0,21.5,85.1,6.2,31
9/26/2020 15:00,0,20.7,88.2,4.6,28
9/26/2020 16:00,0,20.1,91.2,3.8,25
9/26/2020 17:00,0,19.8,91.7,3.9,20
9/26/2020 18:00,0,20,91.8,5.4,19
9/26/2020 19:00,0,19.5,92.9,9.2,20
9/26/2020 20:00,0,19.4,93.6,11.6,18
9/26/2020 21:00,0,19.5,94,10.8,19
9/26/2020 22:00,0,19.7,92.5,7.9,18
9/26/2020 23:00,0,19.6,93.3,13.4,12
9/27/2020 0:00,0,19.6,93.3,13.2,14
9/27/2020 1:00,0,20.5,89,15.1,11
9/27/2020 2:00,0,21.7,84,14.5,9
9/27/2020 3:00,0,23.3,76.9,12.7,12
9/27/2020 4:00,0,25.1,68.8,12.3,9
9/27/2020 5:00,0,22.6,80.9,11.6,8
9/27/2020 6:00,0,22,83.5,9.3,14
9/27/2020 7:00,0,21.7,84.8,8.6,16
9/27/2020 8:00,0,21.5,87,14.3,16
9/27/2020 9:00,0,20.8,89.1,16.1,24
9/27/2020 10:00,0,20.1,89.2,17,28
9/27/2020 11:00,0,19.7,91.5,14,25
9/27/2020 12:00,0,19.4,93.2,11.5,23
9/27/2020 13:00,0,19.3,92.1,8.7,25
9/27/2020 14:00,0,19.3,92.4,7.3,27
9/27/2020 15:00,0,19.1,93.5,5.6,26
9/27/2020 16:00,0,18.8,93.9,4.8,25
9/27/2020 17:00,0,18.8,91.8,4.9,24
9/27/2020 18:00,0,20,90.2,6.9,22
9/27/2020 19:00,0,22.1,81.5,8.4,20
9/27/2020 20:00,0,23.5,74.3,11.7,17
9/27/2020 21:00,0,25.2,66.5,12.3,17
9/27/2020 22:00,0,26.5,61,15.6,14
9/27/2020 23:00,0,25.7,63.1,14.3,15
9/28/2020 0:00,0,27.3,59.5,15.6,14
9/28/2020 1:00,0,27.3,57.3,15.3,14
9/28/2020 2:00,0,26.6,60.6,15.6,13
9/28/2020 3:00,0,25,65.4,15.3,11
9/28/2020 4:00,0,23.5,69.9,15.1,8
9/28/2020 5:00,0,22.8,72.4,14,6
9/28/2020 6:00,0,22.4,80.8,12.6,6
9/28/2020 7:00,0,22.1,82.5,13.3,8
9/28/2020 8:00,0,20.8,86.1,17.6,12
9/28/2020 9:00,0,19.9,86.8,17.8,18
9/28/2020 10:00,0,19.9,87.1,17.4,20
9/28/2020 11:00,0,20,87.2,15.2,21
9/28/2020 12:00,0,20.2,86.2,13.6,26
9/28/2020 13:00,0,19.8,89.6,12.3,29
9/28/2020 14:00,0,20.1,87.7,11.1,30
9/28/2020 15:00,0,19.7,90.7,11,28
9/28/2020 16:00,0,19.8,89.9,12,27
9/28/2020 17:00,0,19.7,91.7,13.5,25
9/28/2020 18:00,0,19.9,91,16.7,25
9/28/2020 19:00,0,21.5,84,18.8,25
9/28/2020 20:00,0,23.1,76.6,19.4,22
9/28/2020 21:00,0,24.6,70.8,20.7,21
9/28/2020 22:00,0,25.7,64.4,20.8,19
9/28/2020 23:00,0,26.9,60.6,25.4,15
9/29/2020 0:00,0,26.6,58.6,25.2,10
9/29/2020 1:00,0,26,66,23.1,5
9/29/2020 2:00,0,25.4,65.3,23.5,3
9/29/2020 3:00,0,25.8,64,22.2,4
9/29/2020 4:00,0,24.3,72.8,21.1,5
9/29/2020 5:00,0,23.1,76.1,21.5,4
9/29/2020 6:00,0,22.2,78.4,22,6
9/29/2020 7:00,0,21.6,81.8,23.6,9
9/29/2020 8:00,0,21,85.5,26.3,11
9/29/2020 9:00,0,20.3,88.6,25.8,16
9/29/2020 10:00,0,20.2,88.7,27.3,17
9/29/2020 11:00,0,19.8,89.7,25.8,28
9/29/2020 12:00,0,19.2,91.5,25.1,34
9/29/2020 13:00,0,19,91.8,22,37
9/29/2020 14:00,0,18.4,89.3,19.6,36
9/29/2020 15:00,0,18.2,90.3,16,38
9/29/2020 16:00,0,18.2,90.8,17,30
9/29/2020 17:00,0,18.6,92.3,19.5,26
9/29/2020 18:00,0,19.5,86.6,22.2,22
9/29/2020 19:00,0,21,82,22.1,24
9/29/2020 20:00,0,23.3,73,23.5,18
9/29/2020 21:00,0,25,65.4,22.7,20
9/29/2020 22:00,0,26.4,60.1,23.8,16
9/29/2020 23:00,0,27.2,56.1,23.4,16
9/30/2020 0:00,0,27.7,54.1,28.2,13
9/30/2020 1:00,0,26.1,61.6,27.6,13
9/30/2020 2:00,0,24.6,68,26.3,9
9/30/2020 3:00,0,25.3,69,25.7,6
9/30/2020 4:00,0,24.4,69.7,28.2,5
9/30/2020 5:00,0,23.1,74.7,28.5,4
9/30/2020 6:00,0,24.6,67.8,27,8
9/30/2020 7:00,0,26.2,60.3,27,8
9/30/2020 8:00,0,26.3,59.7,31,14
9/30/2020 9:00,0,27.3,56.2,30.7,18
9/30/2020 10:00,0,27.2,54.2,28.9,21
9/30/2020 11:00,0,27,56.2,29.3,27
9/30/2020 12:00,0,26.3,59.3,28.8,34
9/30/2020 13:00,0,24.3,67.4,28.1,36
9/30/2020 14:00,0,22.9,70.3,26.6,37
9/30/2020 15:00,0,22.3,76.4,25.6,38
9/30/2020 16:00,0,21.4,80.5,22,35
9/30/2020 17:00,0,20.3,84.3,23,33
9/30/2020 18:00,0,19.6,84.5,27.8,30
9/30/2020 19:00,0,19.1,86.6,31.3,27
9/30/2020 20:00,0,18.7,88.1,36.2,24
9/30/2020 21:00,0,18.4,88.8,35.6,23
9/30/2020 22:00,0,18.1,90.2,35.3,21
9/30/2020 23:00,0,18.5,90.4,37.6,18
10/1/2020 0:00,0,18.8,88.7,39.3,16
10/1/2020 1:00,0,18.5,91.3,36.6,15
10/1/2020 2:00,0,18.4,91.5,38.8,11
10/1/2020 3:00,0,19.4,88.6,36.4,11
10/1/2020 4:00,0,21.1,83,36.3,10
10/1/2020 5:00,0,22.7,74.5,35.7,10
10/1/2020 6:00,0,24.5,69.6,36.2,10
10/1/2020 7:00,0,26.1,60.5,34,12
10/1/2020 8:00,0,27.5,52.5,35.7,16
10/1/2020 9:00,0,27.2,51.8,40.7,20
10/1/2020 10:00,0,27.4,42.8,41.2,26
10/1/2020 11:00,0,27.1,44.5,41.9,29
10/1/2020 12:00,0,26,48.8,34.8,29
10/1/2020 13:00,0,24.4,53.5,26.6,29
10/1/2020 14:00,0,22.4,62.7,23.8,33
10/1/2020 15:00,0,21.4,66.5,26.4,32
10/1/2020 16:00,0,19.5,74,28.2,31
10/1/2020 17:00,0,18.6,76.5,31.6,31
10/1/2020 18:00,0,18.3,78.9,32.8,31
10/1/2020 19:00,0,17.9,80.6,35.9,24
10/1/2020 20:00,0,17.4,82.8,36.9,21
10/1/2020 21:00,0,17.3,84.4,33.4,19
10/1/2020 22:00,0,17.2,86.5,33.2,16
10/1/2020 23:00,0,16.6,86.1,37.1,12
10/2/2020 0:00,0,16.3,89.5,39.5,10
10/2/2020 1:00,0,16,89.3,42.2,9
10/2/2020 2:00,0,16.1,88.5,39.7,10
10/2/2020 3:00,0,18,85,38.1,8
10/2/2020 4:00,0,20.2,77.7,36,7
10/2/2020 5:00,0,22.3,71.3,34.3,7
10/2/2020 6:00,0,24.4,61.2,35.5,9
10/2/2020 7:00,0,26.2,48.5,39.6,10
10/2/2020 8:00,0,27.5,31.7,40.1,13
10/2/2020 9:00,0,27.6,37.4,40.7,19
10/2/2020 10:00,0,27,44,35.1,19
10/2/2020 11:00,0,26.5,42.8,32.1,22
10/2/2020 12:00,0,25.6,43.1,31.2,26
10/2/2020 13:00,0,24.2,48,26.2,27
10/2/2020 14:00,0,22.5,55.5,24.1,33
10/2/2020 15:00,0,21.5,63.6,25,35
10/2/2020 16:00,0,19.7,69.3,30,33
10/2/2020 17:00,0,18.2,66.4,33.5,31
10/2/2020 18:00,0,17.4,67.9,33.7,30
10/2/2020 19:00,0,17.2,69.4,36.1,27
10/2/2020 20:00,0,16.9,71.1,37,26
10/2/2020 21:00,0,16.4,72.7,36.8,23
10/2/2020 22:00,0,16.5,71.8,36.4,22
10/2/2020 23:00,0,15.8,77.6,37.1,19
10/3/2020 0:00,0,15.4,82.7,41.1,16
10/3/2020 1:00,0,15.1,84.9,39.5,14
10/3/2020 2:00,0,14.9,83.3,36.2,14
10/3/2020 3:00,0,17.6,73.3,36.3,8
10/3/2020 4:00,0,19.8,71.4,34.1,6
10/3/2020 5:00,0,22.1,63.1,33.3,5
10/3/2020 6:00,0,24,55.4,33.9,7
10/3/2020 7:00,0,25.9,45.8,41.4,7
10/3/2020 8:00,0,27.1,44,42.1,15
10/3/2020 9:00,0,27.5,44.2,44.1,20
10/3/2020 10:00,0,27.5,43.3,42.8,27
10/3/2020 11:00,0,27.2,43,41.2,34
10/3/2020 12:00,0,26,46.4,38.1,40
10/3/2020 13:00,0,24.2,49.9,35.5,40
10/3/2020 14:00,0,22.1,59,28.3,40
10/3/2020 15:00,0,20.9,65.7,27.1,40
10/3/2020 16:00,0,19.8,71.8,25,34
10/3/2020 17:00,0,19,74,27.5,30
10/3/2020 18:00,0,18.3,78.5,30.7,26
10/3/2020 19:00,0,18,78.9,33.8,26
10/3/2020 20:00,0,17.8,80.1,34.9,24
10/3/2020 21:00,0,17.2,84.3,35.7,20
10/3/2020 22:00,0,16.8,87.3,34,16
10/3/2020 23:00,0,16.4,89.8,34.3,15
10/4/2020 0:00,0,16.1,90.7,35.4,14
10/4/2020 1:00,0,15.9,91.5,35.2,14
10/4/2020 2:00,0,15.9,91.3,32.1,14
10/4/2020 3:00,0,17.9,85.2,30.5,13
10/4/2020 4:00,0,20.3,78.2,30.8,15
10/4/2020 5:00,0,22.6,69,31.1,15
10/4/2020 6:00,0,24.6,63.5,30.8,17
10/4/2020 7:00,0,26.5,54.2,31.6,17
10/4/2020 8:00,0,27.7,48.9,32.8,19
10/4/2020 9:00,0,28.3,46.4,35.3,22
10/4/2020 10:00,0,27.8,48.4,35.5,25
10/4/2020 11:00,0,26.7,56.7,36,28
10/4/2020 12:00,0,25.6,57.6,36.6,35
10/4/2020 13:00,0,24,62.6,30.3,31
10/4/2020 14:00,0,22.4,71.9,30.6,37
10/4/2020 15:00,0,21.7,75.5,29,32
10/4/2020 16:00,0,20,75.1,28.1,30
10/4/2020 17:00,0,19.1,74.3,26.2,28
10/4/2020 18:00,0,19.2,74.1,26.5,29
10/4/2020 19:00,0,18.8,78.5,26.7,28
10/4/2020 20:00,0,18.4,81.4,26.8,25
10/4/2020 21:00,0,18.3,83.1,25.6,23
10/4/2020 22:00,0,17.8,86.3,26.2,17
10/4/2020 23:00,0,17.3,91.6,26.1,16
10/5/2020 0:00,0,16.9,93.8,27.9,13
10/5/2020 1:00,0,16.7,93.9,27.5,10
10/5/2020 2:00,0,16.7,93.4,26.6,8
10/5/2020 3:00,0,18.3,89.6,25.9,7
10/5/2020 4:00,0,21.1,78.3,25,4
10/5/2020 5:00,0,23,72,23.4,5
10/5/2020 6:00,0,25,63.2,24.9,7
10/5/2020 7:00,0,26.7,51.8,26.7,10
10/5/2020 8:00,0,27.7,48.2,32,14
10/5/2020 9:00,0,28.2,46,36.7,18
10/5/2020 10:00,0,27,54.9,37.3,23
10/5/2020 11:00,0,26.7,57.9,34.7,30
10/5/2020 12:00,0,25.7,58.1,33.4,35
10/5/2020 13:00,0,23.8,66.1,26.1,34
10/5/2020 14:00,0,22.6,72.5,23.5,38
10/5/2020 15:00,0,22,77.4,22.7,36
10/5/2020 16:00,0,21.2,82.3,25.3,31
10/5/2020 17:00,0,20.4,85.7,25.1,25
10/5/2020 18:00,0,19.7,87.9,26,26
10/5/2020 19:00,0,19.4,85.1,28,22
10/5/2020 20:00,0,19,88.5,29,20
10/5/2020 21:00,0,18.4,88.7,31,16
10/5/2020 22:00,0,18.1,91.4,29.4,14
10/5/2020 23:00,0,17.8,92.6,31.4,11
10/6/2020 0:00,0,17.3,94.4,31.2,11
10/6/2020 1:00,0,17.3,94.4,33.7,7
10/6/2020 2:00,0,17.4,95.3,30.8,6
10/6/2020 3:00,0,18.5,91.2,29.3,6
10/6/2020 4:00,0,20.5,82.7,26.1,4
10/6/2020 5:00,0,23,73.2,26,7
10/6/2020 6:00,0,24.7,63.8,26.8,7
10/6/2020 7:00,0,26.5,53.5,28.9,11
10/6/2020 8:00,0,27.5,49.3,38.6,15
10/6/2020 9:00,0,27.3,50.3,45.3,20
10/6/2020 10:00,0,27.1,55.7,43.1,24
10/6/2020 11:00,0,26.5,58.7,39.5,26
10/6/2020 12:00,0,25.9,59.7,37.7,34
10/6/2020 13:00,0,23.9,68.6,30.3,34
10/6/2020 14:00,0,22.6,74.2,24.6,34
10/6/2020 15:00,0,22.2,77.9,21.3,36
10/6/2020 16:00,0,21.7,80.9,22.1,34
10/6/2020 17:00,0,21.2,83.5,22,30
10/6/2020 18:00,0,20.8,85.7,25.5,29
10/6/2020 19:00,0,20.5,86.8,25.7,28
10/6/2020 20:00,0,20.2,86.5,29.8,24
10/6/2020 21:00,0,19.9,89,31.9,20
10/6/2020 22:00,0,19.4,91.8,31.4,17
10/6/2020 23:00,0,19.5,91.4,35.2,14
10/7/2020 0:00,0,19.6,89.4,33.6,10
10/7/2020 1:00,0,19.2,90.9,34.8,8
10/7/2020 2:00,0,19.3,90,30.9,7
10/7/2020 3:00,0,20.3,84.4,28.5,4
10/7/2020 4:00,0,22.6,78.5,24.9,4
10/7/2020 5:00,0,24.3,69.5,24.9,4
10/7/2020 6:00,0,25.3,64.3,25.4,6
10/7/2020 7:00,0,26.1,59.4,28.9,11
10/7/2020 8:00,0,26.8,56,29.8,16
10/7/2020 9:00,0,27.5,50.8,31.7,22
10/7/2020 10:00,0,27.2,48.8,30.9,27
10/7/2020 11:00,0.6,26.1,61.2,31.3,32
10/7/2020 12:00,0,25.4,64.2,31.1,36
10/7/2020 13:00,0.2,23.7,71.9,28.7,39
10/7/2020 14:00,0,21.9,78.4,23.4,38
10/7/2020 15:00,0,21.6,76.3,18,37
10/7/2020 16:00,0,20.9,80.2,17.5,36
10/7/2020 17:00,0,20.5,83,20.2,31
10/7/2020 18:00,0,19.8,86.1,20.1,29
10/7/2020 19:00,0,19.5,88.4,24,22
10/7/2020 20:00,0,19,90.7,28.5,19
10/7/2020 21:00,0,18.6,91.9,33.7,13
10/7/2020 22:00,0,18.2,91.5,41.3,7
10/7/2020 23:00,0,17.9,91.8,39.1,6
10/8/2020 0:00,0,17.7,94.5,38,7
10/8/2020 1:00,0,17.5,94.6,29,5
10/8/2020 2:00,0,17.5,94,25.5,6
10/8/2020 3:00,0,19.3,87.5,25.2,6
10/8/2020 4:00,0,21.3,79.2,24.6,5
10/8/2020 5:00,0,23,72.7,23.8,5
10/8/2020 6:00,0,24.7,66.5,24.9,7
10/8/2020 7:00,0,26.3,59.8,28.9,10
10/8/2020 8:00,0,27.3,53.7,29.9,16
10/8/2020 9:00,0,27.7,52.8,37.4,22
10/8/2020 10:00,0,27.2,55.6,39.7,29
10/8/2020 11:00,0,26.4,59.4,39.8,33
10/8/2020 12:00,0,25.2,66,25.4,32
10/8/2020 13:00,0,23.4,75.1,18.2,33
10/8/2020 14:00,0,22.1,77.7,13.6,37
10/8/2020 15:00,0,21.4,79.1,13.3,35
10/8/2020 16:00,0,20.9,81.8,14.1,32
10/8/2020 17:00,0,19.8,84.9,15.5,30
10/8/2020 18:00,0,19.7,83.2,16.7,26
10/8/2020 19:00,0,19.4,82.7,22.8,24
10/8/2020 20:00,0,19.3,87,24.9,17
10/8/2020 21:00,0,18.9,87.8,27.9,17
10/8/2020 22:00,0,18.6,90.5,32.9,15
